,ID,Date,Day,Month,Year,User Name,Location,Text,Language,Retweet counts,Favorites counts,Hashtags
68,1601218071150067712,2022-12-09 14:11:52+00:00,9,12,2022,Office of Nuclear Energy,"Washington, DC",This is just the tip of the iceberg and doesn’t include our Advanced Reactor Demonstration Program to help build a pipeline of new reactors or our hydrogen demonstrations leveraging four different nuclear power plants! https://t.co/Op983MiTr0,en,13.0,67.0,[]
69,1600990694511738880,2022-12-08 23:08:21+00:00,8,12,2022,Office of Nuclear Energy,"Washington, DC","#OnThisDay in 1953, President Dwight Eisenhower delivered his ""Atoms for Peace"" speech to the U.N. General Assembly recognizing the incredible promise of atomic power. We've come a long way in 69 years. https://t.co/BO7X1ssy39",en,19.0,74.0,"[{'text': 'OnThisDay', 'indices': [0, 10]}]"
70,1600931130676768768,2022-12-08 19:11:40+00:00,8,12,2022,Office of Nuclear Energy,"Washington, DC","Each award extends over a two-year performance period. Funding for all awards and future budget periods is contingent upon Congressional appropriations and the availability of future-year budget authority. 
(4/4)",en,1.0,8.0,[]
71,1600931127941734400,2022-12-08 19:11:39+00:00,8,12,2022,Office of Nuclear Energy,"Washington, DC","“This program is an essential step in expanding engagement with communities interested in nuclear power and its role in helping achieve our country’s clean energy goals."" - Katy Huff. 
(3/4) https://t.co/d65mXjCT6g",en,5.0,24.0,[]
72,1600931124293029888,2022-12-08 19:11:38+00:00,8,12,2022,Office of Nuclear Energy,"Washington, DC","ECA and ANS will partner with local energy communities, educational entities, and other constituencies with DOE to help develop effective education and outreach activities on nuclear energy.  
(2/4)",en,2.0,18.0,[]
73,1600931122485268480,2022-12-08 19:11:38+00:00,8,12,2022,Office of Nuclear Energy,"Washington, DC","🧵: @ENERGY awards $800,000 to @EnergyCAorg and @ANS_org to engage communities on nuclear energy.
(1/4)
https://t.co/OWtqQCfDKm",en,11.0,39.0,[]
74,1600882002357637120,2022-12-08 15:56:26+00:00,8,12,2022,Office of Nuclear Energy,"Washington, DC",Molten salt reactors...,ca,25.0,204.0,[]
75,1600681627880853504,2022-12-08 02:40:13+00:00,8,12,2022,Office of Nuclear Energy,"Washington, DC","RT @ARPAE: Nuclear energy generates nearly 1/5 of America’s electricity and accounts for 1/2 of all domestic clean energy generation.
What…",en,13.0,0.0,[]
76,1600674920383811584,2022-12-08 02:13:34+00:00,8,12,2022,Office of Nuclear Energy,"Washington, DC","The last major test remaining for Unit 4 is now hot functional testing, which is projected to commence by the end of the first quarter of 2023! https://t.co/25ZgNJ3wDz",en,16.0,90.0,[]
77,1600621728857726976,2022-12-07 22:42:12+00:00,7,12,2022,Office of Nuclear Energy,"Washington, DC",@rcastagno Excellent Photoshop skills!,en,0.0,8.0,[]
78,1600609201620918272,2022-12-07 21:52:26+00:00,7,12,2022,Office of Nuclear Energy,"Washington, DC",Which reactor would you put on a U.S. bill 💵? https://t.co/KCWWyjbJJq,en,22.0,146.0,[]
79,1600599483502534912,2022-12-07 21:13:49+00:00,7,12,2022,Office of Nuclear Energy,"Washington, DC","TRISO stands for TRIstructural ISOtropic. TRIstructural refers to the three layers of carbon and ceramic materials that surround kernels or balls of HALEU fuel. The coatings retain fission products, making each particle its own containment system. (5/5)",en,3.0,16.0,[]
80,1600599482106015488,2022-12-07 21:13:48+00:00,7,12,2022,Office of Nuclear Energy,"Washington, DC","“It is extremely exciting to see decades of DOE’s investments in TRISO fuel’s robust safety performance paying off to power many of the most innovative advanced reactor designs to be deployed within this decade.” - Katy Huff, @ENERGY Assistant Secretary for Nuclear Energy. (4/5)",en,3.0,16.0,[]
81,1600599480365363200,2022-12-07 21:13:48+00:00,7,12,2022,Office of Nuclear Energy,"Washington, DC","Fuel for the reactor will be downblended from U.S. government stockpiles of high-enriched uranium  to high-assay low-enriched uranium and fabricated into TRISO fuel at the BWXT facility in Lynchburg, Virginia. (3/5)",en,1.0,17.0,[]
82,1600599477441728512,2022-12-07 21:13:47+00:00,7,12,2022,Office of Nuclear Energy,"Washington, DC","Under a $37 million award from @INL, BWXT will manufacture a core for Project Pele, TRISO fuel for additional reactors, and coated particle fuel for @NASA.  (2/5)",en,2.0,20.0,[]
83,1600599475659087872,2022-12-07 21:13:47+00:00,7,12,2022,Office of Nuclear Energy,"Washington, DC","🧵: BIG NEWS: @BWXT starts production of TRISO fuel for @DeptofDefense's Project Pele  — the nation's first microreactor expected to be built and operated in the U.S. (1/5)

➡️: https://t.co/nSg0ENKvPD",en,18.0,59.0,[]
84,1600577375850348288,2022-12-07 19:45:58+00:00,7,12,2022,Office of Nuclear Energy,"Washington, DC","EXTENDED: @ENERGY is extending the deadline to apply for its Community Engagement on Consent-Based Siting Funding Opportunity Announcement.

Applications are now due by  👉Jan. 31, 2023👈

More details here: https://t.co/EQuP3Gseu1 https://t.co/qTAKud08gt",en,6.0,15.0,[]
85,1600529279921623040,2022-12-07 16:34:51+00:00,7,12,2022,Office of Nuclear Energy,"Washington, DC","MEMBERS WANTED: @ENERGY establishes a new consortium to help inform its activities in securing a domestic supply of high-assay low-enriched uranium —a crucial material needed to support the development and deployment of U.S. advanced reactors. 

RELEASE:  https://t.co/G9AmrWmsm4 https://t.co/NG5AbSIDek",en,17.0,57.0,[]
86,1600292190554509312,2022-12-07 00:52:44+00:00,7,12,2022,Office of Nuclear Energy,"Washington, DC","RT @CongMikeSimpson: Important to the future of nuclear energy!

In this decade, a number of advanced reactor designs will be demonstrated…",en,13.0,0.0,[]
87,1600229342084272128,2022-12-06 20:43:00+00:00,6,12,2022,Office of Nuclear Energy,"Washington, DC","COAL 🏭 to NUCLEAR ⚛️ : A recent @ENERGY report finds hundreds of U.S. coal power plant sites could be converted into nuclear power plants. 

Learn more 👇 

https://t.co/uw7NZf09bA",en,28.0,82.0,[]
88,1600220853559361536,2022-12-06 20:09:16+00:00,6,12,2022,Office of Nuclear Energy,"Washington, DC","RT @INL: MALAMUTE, @INL's newest framework focuses on simulating advanced manufacturing techniques.

It has potential to accelerate develop…",en,3.0,0.0,[]
89,1600220706926579712,2022-12-06 20:08:41+00:00,6,12,2022,Office of Nuclear Energy,"Washington, DC",BONUS: We're teaming up with our friends at @OTTatDOE to support SPARK 🎇 by @DEIC_VA to advance the production of clean hydrogen in Virginia through nuclear power. https://t.co/3ug1ZOBI6a,en,7.0,23.0,[]
90,1600202666990239488,2022-12-06 18:57:00+00:00,6,12,2022,Office of Nuclear Energy,"Washington, DC",What questions do you have about nuclear energy?,en,19.0,99.0,[]
91,1600167635513069568,2022-12-06 16:37:48+00:00,6,12,2022,Office of Nuclear Energy,"Washington, DC",RT @xenergynuclear: X-energy plans to go public through a business combination with Ares Acquisition Corporation (AAC) to accelerate growth…,en,25.0,0.0,[]
92,1599922195886735360,2022-12-06 00:22:31+00:00,6,12,2022,Office of Nuclear Energy,"Washington, DC","WATCH 👀: @SouthernNuclear and @TerraPower just built the world's largest chloride salt system to help develop their molten chloride fast reactor that could be online in the early 2030s.  

Learn more: https://t.co/hZc3Y9BpEQ https://t.co/REDJtOw9pC",en,19.0,65.0,[]
93,1599861167878508288,2022-12-05 20:20:01+00:00,5,12,2022,Office of Nuclear Energy,"Washington, DC",Advanced nuclear reactors are....,en,14.0,200.0,[]
94,1599820168120733696,2022-12-05 17:37:05+00:00,5,12,2022,Office of Nuclear Energy,"Washington, DC","FACT: The U.S. is the LARGEST producer of nuclear energy in the world! 

Generating 778 billion kilowatt hours of electricity, that's enough to cleanly power more than 70 million homes. 🏡 

➡️: https://t.co/GbfF6cLwr7 https://t.co/8BGvaAwyyY",en,29.0,99.0,[]
95,1599554918569877504,2022-12-05 00:03:05+00:00,5,12,2022,Office of Nuclear Energy,"Washington, DC",URANIUM: It’s all about energy density. https://t.co/yi2Nv3peBD,en,160.0,524.0,[]
96,1599500288783687680,2022-12-04 20:26:00+00:00,4,12,2022,Office of Nuclear Energy,"Washington, DC","Nuclear 101: Microreactors have simple and responsive design concepts that will allow them to self-adjust during operation to provide reliable clean power. 

Read more about microreactors 👇  https://t.co/4ZFvimxjvC",en,36.0,111.0,[]
97,1599132867870994432,2022-12-03 20:06:00+00:00,3,12,2022,Office of Nuclear Energy,"Washington, DC","PWR, BWR, or other? 🤔",cy,9.0,77.0,[]
