,ID,Date,Day,Month,Year,User Name,Location,Text,Language,Retweet counts,Favorites counts,Hashtags
11,1601140844811149312,2022-12-09 09:04:59+00:00,9,12,2022,OECD NEA ⚛️ Nuclear Energy Agency,France,"The @OECD_NEA and @WiNglobal France are holding the first ever international #mentoring workshop in Cherbourg, France, giving female students the opportunity to engage with leaders in the #nuclearenergy sector and build their confidence to pursue a career in #STEM.

#WomeninSTEM https://t.co/Q4pSuEtGpS",en,2.0,13.0,"[{'text': 'mentoring', 'indices': [77, 87]}, {'text': 'nuclearenergy', 'indices': [188, 202]}, {'text': 'STEM', 'indices': [259, 264]}, {'text': 'WomeninSTEM', 'indices': [267, 279]}]"
12,1600890114926084096,2022-12-08 16:28:41+00:00,8,12,2022,OECD NEA ⚛️ Nuclear Energy Agency,France,"RT @Nucleareurope: Congratulations to @_IFNEC &amp; @OECD_NEA for a great event dedicated to #nuclear #financing today!

Very constructive disc…",en,4.0,0.0,"[{'text': 'nuclear', 'indices': [93, 101]}, {'text': 'financing', 'indices': [102, 112]}]"
13,1600873411189739520,2022-12-08 15:22:18+00:00,8,12,2022,OECD NEA ⚛️ Nuclear Energy Agency,France,"RT @_IFNEC: Last session starting now: 𝗣𝗼𝗹𝗶𝗰𝘆 𝗳𝗿𝗮𝗺𝗲𝘄𝗼𝗿𝗸𝘀 𝘁𝗼 𝗲𝗻𝗮𝗯𝗹𝗲 𝗶𝗻𝘃𝗲𝘀𝘁𝗺𝗲𝗻𝘁𝘀 𝗶𝗻 𝗻𝘂𝗰𝗹𝗲𝗮𝗿 𝗻𝗲𝘄 𝗯𝘂𝗶𝗹𝗱 𝗶𝗻 𝗘𝘂𝗿𝗼𝗽𝗲 ⚛️

📺 Watch the Warsaw confer…",en,3.0,0.0,[]
14,1600847911889387520,2022-12-08 13:40:59+00:00,8,12,2022,OECD NEA ⚛️ Nuclear Energy Agency,France,"RT @_IFNEC: Session 3 starting now: 𝗟𝗲𝘃𝗲𝗿𝗮𝗴𝗶𝗻𝗴 𝗽𝘂𝗯𝗹𝗶𝗰 𝗮𝗻𝗱 𝗽𝗿𝗶𝘃𝗮𝘁𝗲 𝗳𝗶𝗻𝗮𝗻𝗰𝗶𝗻𝗴 𝗳𝗼𝗿 𝗻𝘂𝗰𝗹𝗲𝗮𝗿 𝗻𝗲𝘄 𝗯𝘂𝗶𝗹𝗱 𝗽𝗿𝗼𝗷𝗲𝗰𝘁𝘀 ⚛️

📺 Watch the conference on #N…",en,1.0,0.0,[]
15,1600788525128949760,2022-12-08 09:45:00+00:00,8,12,2022,OECD NEA ⚛️ Nuclear Energy Agency,France,"🔴 Live from Warsaw Conference on #NuclearFinancing: @OECD_NEA Director-General William D. Magwood, IV emphasized the potential of #nuclearenergy to address 2️⃣ most pressing issues: #climatechange and #energysecurity.

Watch online: https://t.co/igaNIKX2Ki
@MKiS_GOV_PL @_IFNEC https://t.co/aKNmZN7sLZ",en,2.0,9.0,"[{'text': 'NuclearFinancing', 'indices': [33, 50]}, {'text': 'nuclearenergy', 'indices': [130, 144]}, {'text': 'climatechange', 'indices': [182, 196]}, {'text': 'energysecurity', 'indices': [201, 216]}]"
16,1600786008668110848,2022-12-08 09:35:00+00:00,8,12,2022,OECD NEA ⚛️ Nuclear Energy Agency,France,"@OECD_NEA Director-General William D. Magwood, IV met with @moskwa_anna, Minister of Climate and Environment of Poland, &amp; Adam Guibourgé-Czetwertyński, Undersecretary of State, ahead of the conference on #nuclearfinancing in Warsaw, Poland 🇵🇱
https://t.co/igaNIKX2Ki @MKiS_GOV_PL https://t.co/Ekx0l85UhB",en,1.0,8.0,"[{'text': 'nuclearfinancing', 'indices': [208, 225]}]"
17,1600784562908381184,2022-12-08 09:29:15+00:00,8,12,2022,OECD NEA ⚛️ Nuclear Energy Agency,France,"🔴 Live from Warsaw Conference on #NuclearFinancing: Minister of Climate and Environment Anna Moskwa opened the event by highlighting the role of co-operation in addressing the challenges related to human resources, technological aspects, supply change and #nuclearfinancing. https://t.co/5AIvN5UkZ8",en,4.0,16.0,"[{'text': 'NuclearFinancing', 'indices': [33, 50]}, {'text': 'nuclearfinancing', 'indices': [256, 273]}]"
18,1600754552298520576,2022-12-08 07:30:00+00:00,8,12,2022,OECD NEA ⚛️ Nuclear Energy Agency,France,⏰ Starting soon ⬇️ https://t.co/EsqeBvT39k,en,6.0,6.0,[]
19,1600495579418738688,2022-12-07 14:20:56+00:00,7,12,2022,OECD NEA ⚛️ Nuclear Energy Agency,France,"💻 JOIN ONLINE:  Warsaw Conference on #NuclearFinancing. This event will feature:

💬 Anna Moskwa, Minister of Climate and Environment, @MKiS_GOV_PL 🇵🇱
💬 William D. Magwood, IV, @OECD_NEA Director-General
💬 Aleshia Duncan, Chair, @_IFNEC

Watch online ➡️ https://t.co/igaNILeE8S https://t.co/5cmA3MGyQy",en,8.0,13.0,"[{'text': 'NuclearFinancing', 'indices': [37, 54]}]"
20,1600437433652236288,2022-12-07 10:29:53+00:00,7,12,2022,OECD NEA ⚛️ Nuclear Energy Agency,France,"The @OECD_NEA Working Group on #SafetyCulture recently held its biannual meeting in Paris.

Chair Nobuhiko Ban, Commissioner of the NRA Japan attended alongside NEA Director-General Magwood and Deputy Director-General Nobuhiro Muroya. 
➡️https://t.co/bMwfCkXPfW

#nuclearsafety⚛️ https://t.co/2MAX2E3GnF",en,0.0,2.0,"[{'text': 'SafetyCulture', 'indices': [31, 45]}, {'text': 'nuclearsafety', 'indices': [263, 277]}]"
21,1600168678254747648,2022-12-06 16:41:57+00:00,6,12,2022,OECD NEA ⚛️ Nuclear Energy Agency,France,"The latest @OECD_NEA monthly news bulletin is out. 📰⚛️ Discover the latest news, courses, publications, research and more from the NEA.

Read here 🗞️ https://t.co/4l6Ahi3Ip1
Subscribe ➡️ https://t.co/ltl0u0p5yE

#nuclearenergy #nuclear #nuclearnews https://t.co/HIlrxDuhRU",en,0.0,2.0,"[{'text': 'nuclearenergy', 'indices': [212, 226]}, {'text': 'nuclear', 'indices': [227, 235]}, {'text': 'nuclearnews', 'indices': [236, 248]}]"
22,1599812256241418240,2022-12-05 17:05:39+00:00,5,12,2022,OECD NEA ⚛️ Nuclear Energy Agency,France,"Last month, the @OECD_NEA and @NRCan organised an international workshop on the Management of Spent Fuel, Radioactive Waste and Decommissioning in SMRs or Advanced Reactor Technologies in Ottawa. 🇨🇦

Read more ➡️ https://t.co/yhuFB3tnof https://t.co/ZX8tmxmgzD",en,2.0,5.0,[]
23,1598663460795056128,2022-12-02 13:00:45+00:00,2,12,2022,OECD NEA ⚛️ Nuclear Energy Agency,France,The @OECD_NEA &amp; NRA @gensiryokukisei held a joint International Conference on Regulators’ Views and Priorities on Nuclear Safety and Radiation Protection 10 Years on from Fukushima Daiichi NPS Accident. More on the NEA's work on nuclear safety regulation ➡️https://t.co/wD3k4IPsS0 https://t.co/GudlFAkpBm,en,0.0,0.0,[]
24,1598360255196499968,2022-12-01 16:55:55+00:00,1,12,2022,OECD NEA ⚛️ Nuclear Energy Agency,France,"The @OECD_NEA were at the forefront of several discussions on the pathways that #nuclearenergy can offer to reduce carbon emissions at this year's @COP27P. 

Read more about the NEA at #COP27 ➡️ https://t.co/sqJBo0CAUl

#Atoms4Climate⚛️ https://t.co/ch4qGvyk5q",en,1.0,5.0,"[{'text': 'nuclearenergy', 'indices': [80, 94]}, {'text': 'COP27', 'indices': [185, 191]}, {'text': 'Atoms4Climate', 'indices': [220, 234]}]"
25,1597269226166927360,2022-11-28 16:40:34+00:00,28,11,2022,OECD NEA ⚛️ Nuclear Energy Agency,France,"𝙏𝙝𝙚 @OECD_NEA 𝙞𝙨 𝙧𝙪𝙣𝙣𝙞𝙣𝙜 𝙖𝙣 𝙞𝙣𝙩𝙚𝙧𝙣𝙖𝙩𝙞𝙤𝙣𝙖𝙡 𝙨𝙪𝙧𝙫𝙚𝙮 𝙤𝙣 𝙥𝙚𝙧𝙘𝙚𝙥𝙩𝙞𝙤𝙣𝙨 𝙖𝙧𝙤𝙪𝙣𝙙 #𝙣𝙪𝙘𝙡𝙚𝙖𝙧𝙚𝙣𝙚𝙧𝙜𝙮 📝

⌛ Time required: 10 minutes 
*Replies are anonymous. 

Have your day and take the survey here ⬇️ https://t.co/fBBHbFdPoA https://t.co/kUic9T966m",en,18.0,21.0,"[{'text': '𝙣𝙪𝙘𝙡𝙚𝙖𝙧𝙚𝙣𝙚𝙧𝙜𝙮', 'indices': [71, 85]}]"
26,1597130743687389184,2022-11-28 07:30:17+00:00,28,11,2022,OECD NEA ⚛️ Nuclear Energy Agency,France,"STARTS TOMORROW📢 It's not too late to join this @OECD_NEA workshop #online: Innovative Techniques &amp; Technologies to Support Characterisation &amp; #Decommissioning of Complex and Legacy Sites.

📅 29 Nov - 1 Dec 2022
📍 NEA, Paris 

Register here ➡️ https://t.co/lVJdoa4aaG https://t.co/v0rvf8MtTo",en,1.0,1.0,"[{'text': 'online', 'indices': [67, 74]}, {'text': 'Decommissioning', 'indices': [151, 167]}]"
27,1596066433179746304,2022-11-25 09:01:05+00:00,25,11,2022,OECD NEA ⚛️ Nuclear Energy Agency,France,"🔎 The @OECD_NEA is recruiting:
Nuclear Safety Culture Specialist: https://t.co/gTDHTkrhWk
Senior Expert for Nuclear Safety Culture: https://t.co/GQRUk2xlLY
Assistant of the Front Office: https://t.co/OrV88ozjxE
Head of the Office of General Legal Affairs: https://t.co/YPel3YFUvI https://t.co/cObsiwHnoZ",en,1.0,4.0,[]
28,1595696709048623104,2022-11-24 08:31:56+00:00,24,11,2022,OECD NEA ⚛️ Nuclear Energy Agency,France,"Happening in 2️⃣ weeks: 𝙒𝙖𝙧𝙨𝙖𝙬 𝘾𝙤𝙣𝙛𝙚𝙧𝙚𝙣𝙘𝙚 𝙤𝙣 𝙉𝙪𝙘𝙡𝙚𝙖𝙧 𝙁𝙞𝙣𝙖𝙣𝙘𝙞𝙣𝙜 organised by the @OECD_NEA and @_IFNEC in collaboration with @MKiS_GOV_PL.

📅 8 December 2022
📍 Warsaw, Poland

Info and registrations ➡️ https://t.co/igaNILfbYq
#nuclearfinancing https://t.co/z91xR1JhJw",en,2.0,2.0,"[{'text': 'nuclearfinancing', 'indices': [225, 242]}]"
29,1595371686450561024,2022-11-23 11:00:25+00:00,23,11,2022,OECD NEA ⚛️ Nuclear Energy Agency,France,"📢 Only 1 week until @OECD_NEA #workshop Innovative Techniques &amp; Technologies to Support Characterisation &amp; #Decommissioning of Complex and Legacy Sites.

📅 29 Nov - 1 Dec 2022
📍 NEA, Paris 

✏️ Online registrations are still open ➡️ https://t.co/lVJdoa4I0e https://t.co/3IRyu4H3YF",en,0.0,2.0,"[{'text': 'workshop', 'indices': [30, 39]}, {'text': 'Decommissioning', 'indices': [115, 131]}]"
30,1595084798288359424,2022-11-22 16:00:25+00:00,22,11,2022,OECD NEA ⚛️ Nuclear Energy Agency,France,"""Take only what you need, and take care of the land.” Elder Thomas Louttit addressed participants at the @OECD_NEA and @NRCan workshop 'Management of Spent Fuel, Radioactive Waste and Decommissioning in #SMRs or Advanced Reactor Technologies' in Ottawa. 🇨🇦
https://t.co/R6JyvmiLEk https://t.co/CNDlW0Kuv4",en,1.0,2.0,"[{'text': 'SMRs', 'indices': [203, 208]}]"
31,1594707307530784768,2022-11-21 15:00:25+00:00,21,11,2022,OECD NEA ⚛️ Nuclear Energy Agency,France,"Last month, ministers, policymakers &amp; #nuclearenergy leaders came together at the @iaeaorg International Ministerial Conference on Nuclear Power in the 21st Century for high-level discussions on #nuclear's role in the #cleanenergy transition.

Read more ➡️ https://t.co/oVLdWHf1NB https://t.co/Cqfks4ZKk1",en,4.0,9.0,"[{'text': 'nuclearenergy', 'indices': [42, 56]}, {'text': 'nuclear', 'indices': [199, 207]}, {'text': 'cleanenergy', 'indices': [222, 234]}]"
32,1593529595638300672,2022-11-18 09:00:36+00:00,18,11,2022,OECD NEA ⚛️ Nuclear Energy Agency,France,"📣 EVENT ANNOUNCEMENT 📣 @OECD_NEA-@_IFNEC Financing Initiative: 𝙒𝙖𝙧𝙨𝙖𝙬 𝘾𝙤𝙣𝙛𝙚𝙧𝙚𝙣𝙘𝙚 𝙤𝙣 𝙉𝙪𝙘𝙡𝙚𝙖𝙧 𝙁𝙞𝙣𝙖𝙣𝙘𝙞𝙣𝙜 ⚛️ Organised in collaboration with @MKiS_GOV_PL, the event will  take place in Warsaw, Poland 👉 https://t.co/igaNILeE8S
#nuclearfinancing https://t.co/k1FfTYNHqB",en,3.0,5.0,"[{'text': 'nuclearfinancing', 'indices': [222, 239]}]"
33,1593242697393143808,2022-11-17 14:00:34+00:00,17,11,2022,OECD NEA ⚛️ Nuclear Energy Agency,France,"It's the final day of the #ANSwinter meeting in Phoenix, Arizona which has been focused on the challenge of ushering in a new era of nuclear growth. 

Have you been following the conversation? 💬⚛️

@ANS_org  https://t.co/2YHRAcwOBE",en,2.0,5.0,"[{'text': 'ANSwinter', 'indices': [26, 36]}]"
34,1593177572292308992,2022-11-17 09:41:47+00:00,17,11,2022,OECD NEA ⚛️ Nuclear Energy Agency,France,RT @ANS_org: “We are calling on all negotiators and policymakers involved at COP27 to take a scientific and technology-neutral approach to…,en,3.0,0.0,[]
35,1593175216649170944,2022-11-17 09:32:26+00:00,17,11,2022,OECD NEA ⚛️ Nuclear Energy Agency,France,"RT @Nuclear4Climate: Today, we also held our official side event, ""UN Nuclear for Climate Panel"" where our distinguished panellists discuss…",en,2.0,0.0,[]
36,1593171774572843008,2022-11-17 09:18:45+00:00,17,11,2022,OECD NEA ⚛️ Nuclear Energy Agency,France,"The @OECD_NEA will hold a virtual #workshop to explore the key outcomes from the last four decades of NEA safety research joint projects.

📅 9-13 January 2023
💻 Online
Info &amp; registrations ➡️ https://t.co/0qv2xwjUxu
#nuclearsafety #nuclearenergy #safety https://t.co/iTHUTEw9Ve https://t.co/HhU1NRVzkM",en,4.0,6.0,"[{'text': 'workshop', 'indices': [34, 43]}, {'text': 'nuclearsafety', 'indices': [220, 234]}, {'text': 'nuclearenergy', 'indices': [235, 249]}, {'text': 'safety', 'indices': [250, 257]}]"
37,1592904711207780352,2022-11-16 15:37:32+00:00,16,11,2022,OECD NEA ⚛️ Nuclear Energy Agency,France,"📢 Only 2 weeks until @OECD_NEA #workshop Innovative Techniques &amp; Technologies to Support Characterisation &amp; #Decommissioning of Complex and Legacy Sites

📅 29 Nov - 1 Dec 2022
📍 NEA, Paris 

 Registrations &amp; info ➡️ https://t.co/lVJdoa4aaG

#nuclearenergy #innovation https://t.co/M0KqrNXEGj",en,0.0,1.0,"[{'text': 'workshop', 'indices': [31, 40]}, {'text': 'Decommissioning', 'indices': [116, 132]}, {'text': 'nuclearenergy', 'indices': [253, 267]}, {'text': 'innovation', 'indices': [268, 279]}]"
38,1592824946694422528,2022-11-16 10:20:35+00:00,16,11,2022,OECD NEA ⚛️ Nuclear Energy Agency,France,https://t.co/L1E96fPovI,zxx,0.0,0.0,[]
39,1592823537047601152,2022-11-16 10:14:59+00:00,16,11,2022,OECD NEA ⚛️ Nuclear Energy Agency,France,"""We need to decarbonise existing #hydrogen production AND prepare for an immense ramp up in hydrogen production by 2050."" 

Diane Cameron, @OECD_NEA Head of Nuclear Technology Development and Economics taking part in the @cleanaircatf event at @COP27P.

#COP27 #nuclearhydrogen https://t.co/rxRPiQDcHJ",en,0.0,0.0,"[{'text': 'hydrogen', 'indices': [33, 42]}, {'text': 'COP27', 'indices': [254, 260]}, {'text': 'nuclearhydrogen', 'indices': [261, 277]}]"
40,1592819804871610368,2022-11-16 10:00:09+00:00,16,11,2022,OECD NEA ⚛️ Nuclear Energy Agency,France,https://t.co/rUF7dgnlvZ,zxx,0.0,1.0,[]
41,1592589352760397824,2022-11-15 18:44:25+00:00,15,11,2022,OECD NEA ⚛️ Nuclear Energy Agency,France,"""It is impossible to think of pathways to #netzero that do not involve significant new build out of new #nuclear. The numbers speak for themselves.""

@OECD_NEA's Diane Cameron at today's @beisgovuk event '#SMRs: Powering our Future' at @COP27P. 

▶️https://t.co/TT0J64kJUi
#COP27 https://t.co/DcSl9EwlNg",en,1.0,3.0,"[{'text': 'netzero', 'indices': [42, 50]}, {'text': 'nuclear', 'indices': [104, 112]}, {'text': 'SMRs', 'indices': [205, 210]}, {'text': 'COP27', 'indices': [273, 279]}]"
42,1592500433242951680,2022-11-15 12:51:05+00:00,15,11,2022,OECD NEA ⚛️ Nuclear Energy Agency,France,"It's #EnergyDay at @COP27P and the @OECD_NEA are taking part in discussions about #nuclearenergy's role in the clean energy transition. ⚛️✅

More on #nuclear #energy and #climatechange ➡️ https://t.co/iSzsb6DQVK

#COP27 https://t.co/JT1ct37dAZ",en,3.0,5.0,"[{'text': 'EnergyDay', 'indices': [5, 15]}, {'text': 'nuclearenergy', 'indices': [82, 96]}, {'text': 'nuclear', 'indices': [149, 157]}, {'text': 'energy', 'indices': [158, 165]}, {'text': 'climatechange', 'indices': [170, 184]}, {'text': 'COP27', 'indices': [213, 219]}]"
43,1592485771126386688,2022-11-15 11:52:49+00:00,15,11,2022,OECD NEA ⚛️ Nuclear Energy Agency,France,"RT @euronuclear: ⚛️🎙️🌍 ENS &amp; @Nuclear4Climate organise a new LIVE from #COP27 , together with top speakers representing the international #…",en,6.0,0.0,"[{'text': 'COP27', 'indices': [75, 81]}]"
44,1592102559011201024,2022-11-14 10:30:04+00:00,14,11,2022,OECD NEA ⚛️ Nuclear Energy Agency,France,"The @OECD_NEA held a panel at the #Atoms4Climate pavilion at @COP27P to discuss the progress of advanced #nuclear #technology deployment and what role will they play in #decarbonising hard-to-abate sectors. 💡🌎

Watch the replay ▶️ https://t.co/zf7AMv9DIe

#COP27 #nuclearenergy https://t.co/y2zutrIkrO",en,0.0,2.0,"[{'text': 'Atoms4Climate', 'indices': [34, 48]}, {'text': 'nuclear', 'indices': [105, 113]}, {'text': 'technology', 'indices': [114, 125]}, {'text': 'decarbonising', 'indices': [169, 183]}, {'text': 'COP27', 'indices': [256, 262]}, {'text': 'nuclearenergy', 'indices': [263, 277]}]"
45,1591074018710687488,2022-11-11 14:23:01+00:00,11,11,2022,OECD NEA ⚛️ Nuclear Energy Agency,France,"RT @henripaillere: I was extremely honoured to moderate this conversation at @COP27P  between Dr Kathryn Huff @DOE_NE1 , Diane Cameron of @…",en,7.0,0.0,[]
46,1591007406254968832,2022-11-11 09:58:19+00:00,11,11,2022,OECD NEA ⚛️ Nuclear Energy Agency,France,📣Starting soon 📣 https://t.co/xfM15i8J4a,en,0.0,1.0,[]
47,1591007087244742912,2022-11-11 09:57:03+00:00,11,11,2022,OECD NEA ⚛️ Nuclear Energy Agency,France,RT @eglerin: Looking forward to the conference organised by @OECD_NEA to explore how insights from my forthcoming #TheWillToPredict can be…,en,3.0,0.0,"[{'text': 'TheWillToPredict', 'indices': [114, 131]}]"
48,1590692571189481472,2022-11-10 13:07:17+00:00,10,11,2022,OECD NEA ⚛️ Nuclear Energy Agency,France,"“𝘾𝙡𝙚𝙖𝙣 #𝙝𝙮𝙙𝙧𝙤𝙜𝙚𝙣 𝙞𝙨 𝙡𝙤𝙬 𝙘𝙖𝙧𝙗𝙤𝙣 𝙝𝙮𝙙𝙧𝙤𝙜𝙚𝙣 𝙖𝙣𝙙 𝙩𝙝𝙖𝙩 𝙞𝙣𝙘𝙡𝙪𝙙𝙚𝙨 #𝙣𝙪𝙘𝙡𝙚𝙖𝙧-𝙝𝙮𝙙𝙧𝙤𝙜𝙚𝙣.""

@GovNuclear Assistant Secretary at @katyhuff speaking at today's @OECD_NEA's #Atoms4Climate event at #COP27.
WATCH📺https://t.co/N6PVINX8eY https://t.co/Mxon50IfBM",en,12.0,28.0,"[{'text': '𝙝𝙮𝙙𝙧𝙤𝙜𝙚𝙣', 'indices': [7, 16]}, {'text': '𝙣𝙪𝙘𝙡𝙚𝙖𝙧', 'indices': [58, 66]}, {'text': 'Atoms4Climate', 'indices': [156, 170]}, {'text': 'COP27', 'indices': [180, 186]}]"
49,1590672916911226880,2022-11-10 11:49:11+00:00,10,11,2022,OECD NEA ⚛️ Nuclear Energy Agency,France,"Diane Cameron, Head of Division for Nuclear Technology Development and Economics at the @OECD_NEA, introducing today's event on the role of #nuclearenergy in the #hydrogen economy at #COP27's #Atoms4Climate pavilion. 

WATCH LIVE 📺https://t.co/N6PVINEZ0Q https://t.co/TyukSBDZjj",en,1.0,4.0,"[{'text': 'nuclearenergy', 'indices': [140, 154]}, {'text': 'hydrogen', 'indices': [162, 171]}, {'text': 'COP27', 'indices': [183, 189]}, {'text': 'Atoms4Climate', 'indices': [192, 206]}]"
50,1590664222996037632,2022-11-10 11:14:38+00:00,10,11,2022,OECD NEA ⚛️ Nuclear Energy Agency,France,"📢STARTING SOON
Join the @OECD_NEA at #COP27 's #Atoms4Climate pavilion as they discuss how #nuclearenergy has the potential to unlock the #hydrogen economy, with key findings from the #NICEFuture Nuclear-Hydrogen Digest.⚛️🔓🇭 
10 Nov
13.30 GMT+2
WATCH👀📺https://t.co/N6PVINX8eY https://t.co/WJ49cDDtsy",en,2.0,2.0,"[{'text': 'COP27', 'indices': [37, 43]}, {'text': 'Atoms4Climate', 'indices': [47, 61]}, {'text': 'nuclearenergy', 'indices': [91, 105]}, {'text': 'hydrogen', 'indices': [138, 147]}, {'text': 'NICEFuture', 'indices': [184, 195]}]"
