,ID,Date,Day,Month,Year,User Name,Location,Text,Language,Retweet counts,Favorites counts,Hashtags
18,1603697764315136000,2022-12-16 10:25:16+00:00,16,12,2022,CTBTO,"Vienna, Austria","(1/2) Speaking to @_AfricanUnion Peace and Security Council in Addis Ababa today, #CTBTO Executive Secretary @_RobFloyd thanked AU countries for their deep commitment to banning nuclear tests saying, ""It is a powerful statement when a continent stands as one for a noble cause."" https://t.co/YIge55DQLv",en,8.0,22.0,"[{'text': 'CTBTO', 'indices': [82, 88]}]"
19,1603629997461307392,2022-12-16 05:56:00+00:00,16,12,2022,CTBTO,"Vienna, Austria",RT @_RobFloyd: A pleasure to meet H.E. Amb @VictorAdeleke2 ahead of my address to the @_AfricanUnion Peace and Security Council. I'm lookin…,en,5.0,0.0,[]
20,1603535141602828288,2022-12-15 23:39:04+00:00,15,12,2022,CTBTO,"Vienna, Austria",RT @ARPANSANews: This week we welcomed @CTBTO reps who audited our #radionuclide #lab which provides #independent analysis of radionuclide…,en,6.0,0.0,"[{'text': 'radionuclide', 'indices': [67, 80]}, {'text': 'lab', 'indices': [81, 85]}, {'text': 'independent', 'indices': [101, 113]}]"
21,1603434776421179392,2022-12-15 17:00:15+00:00,15,12,2022,CTBTO,"Vienna, Austria",RT @euunvie: Today’s meeting reinforced the importance of the partnership of the EU and its delegation with @UN_Vienna @UN and its organisa…,en,3.0,0.0,[]
22,1603387526894522368,2022-12-15 13:52:30+00:00,15,12,2022,CTBTO,"Vienna, Austria",RT @_RobFloyd: So proud of this initiative. I love what youth and civil society can bring to non-proliferation &amp; disarmament as they can ad…,en,6.0,0.0,[]
23,1603378755036119040,2022-12-15 13:17:39+00:00,15,12,2022,CTBTO,"Vienna, Austria","3/3 ""So pleased to see so many young bright minds focusing on important issues. Well done! We encourage all of you to engage and contribute to #CTBT, which is already a success story; we are seeing the norm against #nuclear testing become stronger and stronger,"" said @_RobFloyd.",en,5.0,12.0,"[{'text': 'CTBT', 'indices': [143, 148]}, {'text': 'nuclear', 'indices': [215, 223]}]"
24,1603369203540676608,2022-12-15 12:39:41+00:00,15,12,2022,CTBTO,"Vienna, Austria","2/3 @INakamitsu during closing session: ""We are trying to empower the next generation. I hope you will do much better than my generation... Today, it is more critical than ever that we safeguard the norm against nuclear testing, which leaves nothing but destruction in its path."" https://t.co/x2nKoNk5tW",en,6.0,21.0,[]
25,1603369022388592640,2022-12-15 12:38:58+00:00,15,12,2022,CTBTO,"Vienna, Austria","1/3 During the closing session of #CTBTO-#CENESS Research Fellowship, @_RobFloyd expressed his gratitude to @INakamitsu for supporting the initiative, which engages with and empowers the next generation of leaders with tools and knowledge to contribute to 🌎 peace and security. https://t.co/IfCS2KZ9TA",en,9.0,23.0,"[{'text': 'CTBTO', 'indices': [34, 40]}, {'text': 'CENESS', 'indices': [41, 48]}]"
26,1603344066749632512,2022-12-15 10:59:48+00:00,15,12,2022,CTBTO,"Vienna, Austria","👩🏽‍🔬 Supporting women in STEM: Read about the #CTBTO &amp; @Youth4CTBT Mentoring Program, the first initiative of its kind for the Organization, for early-career women in #STEM from under-represented geographical regions.
https://t.co/0ThQXc7RSR https://t.co/4FNgWxb9uS",en,11.0,24.0,"[{'text': 'CTBTO', 'indices': [46, 52]}, {'text': 'STEM', 'indices': [171, 176]}]"
27,1603072298747105280,2022-12-14 16:59:54+00:00,14,12,2022,CTBTO,"Vienna, Austria","#CTBTO is hiring a Branding &amp; Marketing Specialist (P-3 Temp) for #SnT2023!
If you have experience conceptualizing &amp; producing high-level events and creating immersive/experiential exhibits apply today!
Details here ➡️: https://t.co/Viu34iNaVs
⏳ Deadline: 2 January 2023 https://t.co/DfC6SLA2CD",en,7.0,3.0,"[{'text': 'CTBTO', 'indices': [0, 6]}, {'text': 'SnT2023', 'indices': [70, 78]}]"
28,1603062920610549760,2022-12-14 16:22:38+00:00,14,12,2022,CTBTO,"Vienna, Austria","“As we enter the new year, we'll continue to focus on #CTBT's universalisation &amp; entry into force. I'm hopeful through dialogue we can chart a path forward together,"" @_RobFloyd. 
Read about our 3rd successful &amp; dynamic Science Diplomacy Symposium.⤵️ #SDS3
https://t.co/hHiyLd3ThJ https://t.co/oU5O44U11f",en,12.0,23.0,"[{'text': 'CTBT', 'indices': [54, 59]}, {'text': 'SDS3', 'indices': [259, 264]}]"
29,1602715124850106368,2022-12-13 17:20:37+00:00,13,12,2022,CTBTO,"Vienna, Austria","RT @Youth4CTBT: Beside attending the sessions, the selected participants were part of HL Session as speakers, joined panel discussions, vis…",en,5.0,0.0,[]
30,1602715032357412864,2022-12-13 17:20:15+00:00,13,12,2022,CTBTO,"Vienna, Austria",RT @Youth4CTBT: Many thanks to Richard Lounsbery Foundation for supporting the in-person attendance at the @CTBTO Science Diplomacy Symposi…,en,13.0,0.0,[]
31,1602630259370856448,2022-12-13 11:43:23+00:00,13,12,2022,CTBTO,"Vienna, Austria","7th workshop on Operation &amp; Maintenance of #CTBTO’s global alarm system. 
@_RobFloyd: “The torch has been passed to you to operate the IMS, to maintain &amp; sustain it... to exchange ideas to inspire its further development &amp; enhancement.”
#OandM7
Read more➡️ https://t.co/LEH6y6ZwWY https://t.co/Zvh3e6sWCe",en,5.0,10.0,"[{'text': 'CTBTO', 'indices': [47, 53]}, {'text': 'OandM7', 'indices': [249, 256]}]"
32,1602624895447404288,2022-12-13 11:22:05+00:00,13,12,2022,CTBTO,"Vienna, Austria",RT @unodavienna: An engaging discussion to explore ways towards a nuclear-test-free future concluded #CTBT's #SDS3! @UN_Disarmament's #Yout…,en,13.0,0.0,"[{'text': 'CTBT', 'indices': [101, 106]}, {'text': 'SDS3', 'indices': [109, 114]}]"
33,1602618179502612480,2022-12-13 10:55:23+00:00,13,12,2022,CTBTO,"Vienna, Austria","📣 #CTBTO is looking for a Project Manager - Hydroacoustic (P-4)! If you're an expert in ocean engineering, underwater acoustics, or related hydroacoustic field relevant to nuclear explosion or environmental monitoring, apply! 

⌛️Deadline: 22 December https://t.co/YU4SdZICwd https://t.co/KkAuwSfiZ5",en,9.0,10.0,"[{'text': 'CTBTO', 'indices': [2, 8]}]"
34,1602614500158570496,2022-12-13 10:40:46+00:00,13,12,2022,CTBTO,"Vienna, Austria","RT @_RobFloyd: The annual #NonProlifWP hosted by @WiltonPark as invaluable as ever, at a time when there are significant challenges to nucl…",en,10.0,0.0,"[{'text': 'NonProlifWP', 'indices': [26, 38]}]"
35,1602226762024378368,2022-12-12 09:00:02+00:00,12,12,2022,CTBTO,"Vienna, Austria","📣 #CTBTO Scientific Methods Unit is looking for a Radionuclide Methods Expert (P-4), Short Term Appointment!
If you're an expert in nuclear explosion monitoring and scientific method enhancements for standard radionuclide products apply today!➡️https://t.co/n0gJwCztyt https://t.co/EspdySLCZW",en,1.0,6.0,"[{'text': 'CTBTO', 'indices': [2, 8]}]"
36,1602219203695710208,2022-12-12 08:30:00+00:00,12,12,2022,CTBTO,"Vienna, Austria","📣#CTBTO is hiring a Public Information Officer (Digital) (P-3), Temporary Assistance. If you have experience in SEO, audience engagement and creating impactful digital communications products, this job is for you!
💻Apply here➡️:https://t.co/oBXNqQnpxj
🗓️ Deadline: 29 December https://t.co/nu3DEIlrTA",en,9.0,10.0,"[{'text': 'CTBTO', 'indices': [1, 7]}]"
37,1601849266238099712,2022-12-11 08:00:00+00:00,11,12,2022,CTBTO,"Vienna, Austria","#TDIH the Treaty of #Rarotonga entered into force, establishing a nuclear weapon-free zone in the South Pacific - a region that was the site of many nuclear tests. These zones reinforce the international community’s commitment to the non-proliferation and disarmament regime. https://t.co/odj1DKyPN3",en,10.0,25.0,"[{'text': 'TDIH', 'indices': [0, 5]}, {'text': 'Rarotonga', 'indices': [20, 30]}]"
38,1601674923055157248,2022-12-10 20:27:13+00:00,10,12,2022,CTBTO,"Vienna, Austria","RT @SRE_mx: 📸 La @EmbaMexAua se reunió con Alinne Olvera, una joven científica mexicana de la @UNAM_MX que participa en el programa @CTBTO…",es,13.0,0.0,[]
39,1601487752587276288,2022-12-10 08:03:29+00:00,10,12,2022,CTBTO,"Vienna, Austria","👩‍🔬The 3rd Science Diplomacy Symposium wrapped up with discussions on the #CTBT and #SDGs, the role of youth in ending nuclear tests, and a ceremony for participants in the #CTBTO Mentorship Program.
#ICYMI you can watch all the #SDS3 sessions at 
💻https://t.co/gjerV4yLlc! https://t.co/F9CRuJgiJX",en,19.0,30.0,"[{'text': 'CTBT', 'indices': [74, 79]}, {'text': 'SDGs', 'indices': [84, 89]}, {'text': 'CTBTO', 'indices': [173, 179]}, {'text': 'ICYMI', 'indices': [200, 206]}, {'text': 'SDS3', 'indices': [229, 234]}]"
40,1601479588508766208,2022-12-10 07:31:02+00:00,10,12,2022,CTBTO,"Vienna, Austria","Amb Luis J. Campuzano of Mexico 🇲🇽, a prominent @INTGenderChamps, met our mentee Alinne Olvera to discuss her experience in #CTBTO's Mentorship Program &amp; brainstorm ideas to attract more #WomenInSTEM from Latin America &amp; the Caribbean to the next edition of the program. https://t.co/Bfd9NbaFU6",en,8.0,24.0,"[{'text': 'CTBTO', 'indices': [124, 130]}, {'text': 'WomenInSTEM', 'indices': [191, 203]}]"
41,1601277678510026752,2022-12-09 18:08:43+00:00,9,12,2022,CTBTO,"Vienna, Austria","RT @UN_Disarmament: .@UN_Disarmament's #Youth4Disarmament lead, Soo Hyun Kim, noted the need for inclusive &amp; collaborative approaches to bu…",en,11.0,0.0,"[{'text': 'Youth4Disarmament', 'indices': [39, 57]}]"
42,1601240237875040512,2022-12-09 15:39:56+00:00,9,12,2022,CTBTO,"Vienna, Austria",RT @MisionVienaOI: Culmina el Simposio de Ciencia y Diplomacia de @CTBTO. España 🇪🇦 defiende el multilingüismo y las aplicaciones científic…,es,4.0,0.0,[]
43,1601240180190740480,2022-12-09 15:39:43+00:00,9,12,2022,CTBTO,"Vienna, Austria",RT @MFA_SriLanka: Foreign Secretary @AWijewardane delivers Keynote Address at High-Level Segment of Comprehensive Test Ban Treaty (#CTBTO)…,en,16.0,0.0,"[{'text': 'CTBTO', 'indices': [131, 137]}]"
44,1601153818976456704,2022-12-09 09:56:33+00:00,9,12,2022,CTBTO,"Vienna, Austria","🔊Progress on #SDS3 margins: CTBTO staff working with Timor-Leste delegation, led by Civil Protection Authority Pres, to make request for Secure Signatory Account (SSA) &amp; National Data Centre (NDC) as part of #NDCs4All initiative. This enables 🇹🇱 to use data collected by the IMS. https://t.co/jVLqY2xwSZ",en,10.0,32.0,"[{'text': 'SDS3', 'indices': [13, 18]}, {'text': 'NDCs4All', 'indices': [212, 221]}]"
45,1601120826497306624,2022-12-09 07:45:27+00:00,9,12,2022,CTBTO,"Vienna, Austria",RT @EmbHNAustria: Emb. Elena Freije participó en el Panel sobre Uso de Datos del Sistema de Monitoreo Internacional para la reducción de Ri…,es,5.0,0.0,[]
46,1601120753684197376,2022-12-09 07:45:09+00:00,9,12,2022,CTBTO,"Vienna, Austria","RT @unodavienna: As part of @CTBT's Science &amp; Diplomacy Symposium #SDS3 in Vienna, #Youth4Disarmament lead Soo Hyun Kim will join panelists…",en,6.0,0.0,[]
47,1600944006690918400,2022-12-08 20:02:49+00:00,8,12,2022,CTBTO,"Vienna, Austria","RT @unodavienna: Special thanks to #WINS, 🇯🇵, 🇬🇦 &amp; 🇸🇪 for the invaluable contribution to the Political Dialogue at the @CTBTO #SDS3 today,…",en,5.0,0.0,"[{'text': 'WINS', 'indices': [35, 40]}, {'text': 'SDS3', 'indices': [130, 135]}]"
48,1600902430136274944,2022-12-08 17:17:37+00:00,8,12,2022,CTBTO,"Vienna, Austria","RT @EmbaMexAua: It was an honour meeting Alinne Olvera, a young Mexican🇲🇽 scientist taking part in the @CTBTO+@Youth4CTBT🇺🇳 Mentorship Prog…",en,7.0,0.0,[]
49,1600898174990028800,2022-12-08 17:00:42+00:00,8,12,2022,CTBTO,"Vienna, Austria","📸 Photos from a jam-packed day 2 of #SDS3:
▶️ Visit to CTBTO's Technology Support &amp; Training Centre (TeST Centre)
▶️ Tours of #CTBTO's facilities and Operations Centre
▶️ Workshop on combatting #misinformation and disinformation with @drg1985

https://t.co/DZWU3QCcXA https://t.co/ITkZC0XPuj",en,8.0,9.0,"[{'text': 'SDS3', 'indices': [36, 41]}, {'text': 'CTBTO', 'indices': [130, 136]}, {'text': 'misinformation', 'indices': [198, 213]}]"
50,1600890388356669440,2022-12-08 16:29:46+00:00,8,12,2022,CTBTO,"Vienna, Austria","#CTBTO's @_RobFloyd received credentials of Amb Vuyile Dlamini of #Eswatini. A rich exchange of views on vital role of #CTBT in international security and the importance of capacity building to enable all States to contribute to, and benefit from the Treaty’s verification regime. https://t.co/gpZ3vzfPpq",en,7.0,14.0,"[{'text': 'CTBTO', 'indices': [0, 6]}, {'text': 'Eswatini', 'indices': [66, 75]}, {'text': 'CTBT', 'indices': [119, 124]}]"
51,1600885824270307328,2022-12-08 16:11:38+00:00,8,12,2022,CTBTO,"Vienna, Austria",RT @MisionVienaOI: @CTBTO tiene aplicaciones científicas y civiles. España 🇪🇦 usa los datos para alerta temprana de maremotos. Muchas graci…,es,7.0,0.0,[]
52,1600885792238637056,2022-12-08 16:11:30+00:00,8,12,2022,CTBTO,"Vienna, Austria",RT @ChileONUViena: 🇨🇱 🙋‍♀️ presente en evento Science Diplomacy Symposium #SDS3 de @CTBTO. Sergio Barrientos de @Sismos_UCHILE participa en…,es,4.0,0.0,"[{'text': 'SDS3', 'indices': [74, 79]}]"
53,1600878264045928448,2022-12-08 15:41:35+00:00,8,12,2022,CTBTO,"Vienna, Austria",RT @_RobFloyd: Deeply proud to lead an organization that promotes #multilingualism to ensure the mutual benefits of the #CTBT for all. The…,en,10.0,0.0,"[{'text': 'multilingualism', 'indices': [66, 82]}, {'text': 'CTBT', 'indices': [120, 125]}]"
54,1600875975931092992,2022-12-08 15:32:30+00:00,8,12,2022,CTBTO,"Vienna, Austria","#Multilingualism plays imp role in advancing diversity &amp; multilateralism: We addressed this at #SDS3 today. Here are some of CTBTO's initiatives to promote multilingualism:
▶️Capacity building activities in 🇺🇳 languages
▶️Translations of docs &amp; material
▶️Interpretation of panels https://t.co/Qkfk7g52TT",en,8.0,20.0,"[{'text': 'Multilingualism', 'indices': [0, 16]}, {'text': 'SDS3', 'indices': [99, 104]}]"
55,1600862298650087424,2022-12-08 14:38:09+00:00,8,12,2022,CTBTO,"Vienna, Austria",RT @roytrivedy: @AdaljizaM @UNTimorLeste @Taur @JoseRamosHorta1 Happening now at #SDS3 organised by @CTBTO on role &amp; value of establishing…,en,3.0,0.0,"[{'text': 'SDS3', 'indices': [81, 86]}]"
56,1600807522373636096,2022-12-08 11:00:29+00:00,8,12,2022,CTBTO,"Vienna, Austria",RT @MisionVienaOI: #OTPCE ha logrado importantes avances pero aún hay mucho por hacer. El Simposio de Ciencia y Diplomacia nos muestra el c…,es,3.0,0.0,"[{'text': 'OTPCE', 'indices': [19, 25]}]"
57,1600594312680677376,2022-12-07 20:53:16+00:00,7,12,2022,CTBTO,"Vienna, Austria",RT @roytrivedy: @AdaljizaM @UNTimorLeste Another informative &amp; interesting session at the #CTBTO organised #SDS3. Today we learnt about the…,en,3.0,0.0,"[{'text': 'CTBTO', 'indices': [94, 100]}, {'text': 'SDS3', 'indices': [111, 116]}]"
58,1600594044324876288,2022-12-07 20:52:12+00:00,7,12,2022,CTBTO,"Vienna, Austria",RT @GeorgiainAus: Amb.@TsikhelashviliK participated in the #CTBT Science Diplomacy Symposium aimed at supporting advancement of CTBTO goals…,en,5.0,0.0,"[{'text': 'CTBT', 'indices': [59, 64]}]"
59,1600582588191604736,2022-12-07 20:06:41+00:00,7,12,2022,CTBTO,"Vienna, Austria",RT @unodavienna: 📌Join the discussion🗣️CTBT Achievements and Future Prospects - Political Dialogue session at @CTBTO Science and Diplomacy…,en,5.0,0.0,[]
60,1600554102722887680,2022-12-07 18:13:29+00:00,7,12,2022,CTBTO,"Vienna, Austria","👩‍🔬Day 2 of the Science Diplomacy Symposium #SDS3 continued with visits to #CTBTO facilities, including the  Operations Centre and an example of an #infrasound array!
#SDS3 continues until Friday! 
💻Check out the programme for details and join us!
👉https://t.co/cDhmi34Tp1 https://t.co/nMcAv7Ywtf",en,10.0,24.0,"[{'text': 'SDS3', 'indices': [44, 49]}, {'text': 'CTBTO', 'indices': [75, 81]}, {'text': 'infrasound', 'indices': [148, 159]}, {'text': 'SDS3', 'indices': [167, 172]}]"
61,1600534581207351296,2022-12-07 16:55:55+00:00,7,12,2022,CTBTO,"Vienna, Austria","📸 #SDS3 is in full swing at Vienna International Centre with participants attending from every corner of the globe. Some pix from the 1st day:
▶️ High-level opening &amp; panel 
▶️ Reception hosted by @_RobFloyd 
▶️ CTBT/EU Side event
▶️ Parallel meetings
https://t.co/iALoBbEMAf https://t.co/tMc4ycdpza",en,12.0,29.0,"[{'text': 'SDS3', 'indices': [2, 7]}]"
62,1600486155606277888,2022-12-07 13:43:29+00:00,7,12,2022,CTBTO,"Vienna, Austria","RT @_RobFloyd: J'ai eu le plaisir de rencontrer l'Ambassadrice Mireille Sarah Nzenze, RP du #Gabon qui a réitéré le soutien du pays au #TIC…",fr,3.0,0.0,"[{'text': 'Gabon', 'indices': [92, 98]}]"
63,1600481876585627648,2022-12-07 13:26:29+00:00,7,12,2022,CTBTO,"Vienna, Austria","RT @_RobFloyd: So pleased to meet Ambassador Mireille Sarah Nzenze, the Permanent Representative of #Gabon to the @CTBTO, who reiterated 🇬🇦…",en,7.0,0.0,"[{'text': 'Gabon', 'indices': [100, 106]}]"
64,1600469290599096320,2022-12-07 12:36:28+00:00,7,12,2022,CTBTO,"Vienna, Austria","⌛️ Starting soon! Join the Science Diplomacy Symposium session on combatting misinformation &amp; disinformation with @drg1985! If you're a scientist, researcher, academic, diplomat, member of civil society or communicator this workshop is for you!
⏰14:00 CET https://t.co/9X2HpkKX1C https://t.co/YaVQWF5Bdp",en,3.0,11.0,[]
65,1600460191081779200,2022-12-07 12:00:19+00:00,7,12,2022,CTBTO,"Vienna, Austria","RT @_RobFloyd: Excellent meeting w/Amb Lamin Dibba, @thegambiaUN. My gratitude to The Gambia for its leadership &amp; building momentum for new…",en,7.0,0.0,[]
66,1600384621136396288,2022-12-07 07:00:02+00:00,7,12,2022,CTBTO,"Vienna, Austria","#CTBTO's Science Diplomacy Symposium #SDS3 continues today! Don't miss scientist &amp; author David Robert Grimes @drg1985 session on misinformation and how scientists, diplomats, and communicators can push-back against dangerous fictions. 
💻Live: 1400 CET https://t.co/9X2HpkKX1C https://t.co/kEd7nOFNyr",en,4.0,12.0,"[{'text': 'CTBTO', 'indices': [0, 6]}, {'text': 'SDS3', 'indices': [37, 42]}]"
67,1600250011773591552,2022-12-06 22:05:08+00:00,6,12,2022,CTBTO,"Vienna, Austria","RT @RwandaInGeneva: Today, @MCRwakazina presented her credentials to @_RobFloyd, Executive Secretary @CTBTO in Vienna, Austria. The two Off…",en,9.0,0.0,[]
68,1600204887496617984,2022-12-06 19:05:50+00:00,6,12,2022,CTBTO,"Vienna, Austria","RT @_RobFloyd: So encouraging to hear of South Sudan’s 🇸🇸 keen interest in the #CTBT from Michael Saki Longwa, Acting DG from the country’s…",en,9.0,0.0,"[{'text': 'CTBT', 'indices': [79, 84]}]"
69,1600203886819565568,2022-12-06 19:01:51+00:00,6,12,2022,CTBTO,"Vienna, Austria","RT @_RobFloyd: It was a pleasure to meet with Ms Fawzia Yusuf Adam, Member of the Parliament of #Somalia 🇸🇴 and her delegation on the margi…",en,8.0,0.0,"[{'text': 'Somalia', 'indices': [96, 104]}]"
70,1600203068917809152,2022-12-06 18:58:36+00:00,6,12,2022,CTBTO,"Vienna, Austria","RT @_RobFloyd: Delighted to meet Timor Leste’s delegation at #SDS3. The @CTBTO prioritizes capacity building in all states, no matter how l…",en,12.0,0.0,"[{'text': 'SDS3', 'indices': [61, 66]}]"
71,1600200718966661120,2022-12-06 18:49:16+00:00,6,12,2022,CTBTO,"Vienna, Austria",RT @EmbaCubaAustria: #Cuba 🇨🇺 participa en el Simposio de Ciencia y Diplomacia de la Organización para el Tratado de Prohibición Completa d…,es,7.0,0.0,"[{'text': 'Cuba', 'indices': [21, 26]}]"
72,1600200305831858176,2022-12-06 18:47:37+00:00,6,12,2022,CTBTO,"Vienna, Austria","RT @_RobFloyd: Wonderful to meet Foreign Secretary @AWijewardane of Sri Lanka 🇱🇰, a country committed to the noble cause of the #CTBT. Grat…",en,6.0,0.0,"[{'text': 'CTBT', 'indices': [128, 133]}]"
